CRM_chr2L_12862_13573,CRM_chr2L_15679_17169,1
CRM_chr2L_15679_17169,CRM_chr2L_19891_21285,1
CRM_chr2L_18370_18769,CRM_chr2L_19891_21285,1
CRM_chr2L_19891_21285,CRM_chr2L_24173_25757,1
CRM_chr2L_84249_87098,CRM_chr2L_88419_88918,1
CRM_chr2L_109106_109605,CRM_chr2L_109954_110454,1
CRM_chr2L_109361_109861,CRM_chr2L_109954_110454,1
CRM_chr2L_111068_111948,CRM_chr2L_111984_112717,1
CRM_chr2L_128426_128926,CRM_chr2L_129042_129441,1
CRM_chr2L_160584_161083,CRM_chr2L_161619_162118,1
CRM_chr2L_242019_244270,CRM_chr2L_244287_244786,1
CRM_chr2L_246734_247133,CRM_chr2L_247398_247898,1
CRM_chr2L_247398_247898,CRM_chr2L_247947_248447,1
CRM_chr2L_247398_247898,CRM_chr2L_248500_248999,1
CRM_chr2L_247947_248447,CRM_chr2L_248500_248999,1
CRM_chr2L_248500_248999,CRM_chr2L_249007_249406,1
CRM_chr2L_247947_248447,CRM_chr2L_249007_249406,1
CRM_chr2L_285217_287380,CRM_chr2L_288875_290893,1
CRM_chr2L_284106_286259,CRM_chr2L_288875_290893,1
CRM_chr2L_308225_309200,CRM_chr2L_312053_316053,1
CRM_chr2L_312053_316053,CRM_chr2L_318082_320086,1
CRM_chr2L_314598_317793,CRM_chr2L_318082_320086,1
CRM_chr2L_314598_317793,CRM_chr2L_319408_323305,1
CRM_chr2L_312053_316053,CRM_chr2L_319408_323305,1
CRM_chr2L_318082_320086,CRM_chr2L_321999_325713,1
CRM_chr2L_312053_316053,CRM_chr2L_321999_325713,1
CRM_chr2L_314598_317793,CRM_chr2L_321999_325713,1
CRM_chr2L_321999_325713,CRM_chr2L_325798_328458,1
CRM_chr2L_318082_320086,CRM_chr2L_325798_328458,1
CRM_chr2L_319408_323305,CRM_chr2L_325798_328458,1
CRM_chr2L_319408_323305,CRM_chr2L_327556_331066,1
CRM_chr2L_321999_325713,CRM_chr2L_327556_331066,1
CRM_chr2L_318082_320086,CRM_chr2L_327556_331066,1
CRM_chr2L_314598_317793,CRM_chr2L_327556_331066,1
CRM_chr2L_312053_316053,CRM_chr2L_327556_331066,1
CRM_chr2L_319408_323305,CRM_chr2L_330492_334179,1
CRM_chr2L_325798_328458,CRM_chr2L_330492_334179,1
CRM_chr2L_321999_325713,CRM_chr2L_330492_334179,1
CRM_chr2L_318082_320086,CRM_chr2L_330492_334179,1
CRM_chr2L_312053_316053,CRM_chr2L_330492_334179,1
CRM_chr2L_314598_317793,CRM_chr2L_330492_334179,1
CRM_chr2L_334883_335383,CRM_chr2L_335519_336059,1
CRM_chr2L_335519_336059,CRM_chr2L_336510_337043,1
CRM_chr2L_327556_331066,CRM_chr2L_337159_337963,1
CRM_chr2L_336510_337043,CRM_chr2L_337159_337963,1
CRM_chr2L_337159_337963,CRM_chr2L_338086_339269,1
CRM_chr2L_338086_339269,CRM_chr2L_339306_340734,1
CRM_chr2L_339306_340734,CRM_chr2L_340785_342616,1
CRM_chr2L_327556_331066,CRM_chr2L_340785_342616,1
CRM_chr2L_330492_334179,CRM_chr2L_340785_342616,1
CRM_chr2L_319408_323305,CRM_chr2L_340785_342616,1
CRM_chr2L_325798_328458,CRM_chr2L_340785_342616,1
CRM_chr2L_357665_358164,CRM_chr2L_358484_358883,1
CRM_chr2L_327556_331066,CRM_chr2L_370985_375025,1
CRM_chr2L_330492_334179,CRM_chr2L_370985_375025,1
CRM_chr2L_312053_316053,CRM_chr2L_373957_377842,1
CRM_chr2L_319408_323305,CRM_chr2L_373957_377842,1
CRM_chr2L_312053_316053,CRM_chr2L_380461_384549,1
CRM_chr2L_327556_331066,CRM_chr2L_380461_384549,1
CRM_chr2L_330492_334179,CRM_chr2L_380461_384549,1
CRM_chr2L_373957_377842,CRM_chr2L_380461_384549,1
CRM_chr2L_370985_375025,CRM_chr2L_380461_384549,1
CRM_chr2L_314598_317793,CRM_chr2L_380461_384549,1
CRM_chr2L_380461_384549,CRM_chr2L_384669_385169,1
