CRM_chr3L_26523_27479,CRM_chr3L_28932_31652,1
CRM_chr3L_26523_27479,CRM_chr3L_30965_34452,1
CRM_chr3L_28932_31652,CRM_chr3L_33706_36211,1
CRM_chr3L_26523_27479,CRM_chr3L_33706_36211,1
CRM_chr3L_30965_34452,CRM_chr3L_35074_37661,1
CRM_chr3L_28932_31652,CRM_chr3L_35074_37661,1
CRM_chr3L_26523_27479,CRM_chr3L_35074_37661,1
CRM_chr3L_88700_89200,CRM_chr3L_89237_89737,1
CRM_chr3L_133720_134219,CRM_chr3L_134647_135146,1
CRM_chr3L_160974_162825,CRM_chr3L_163217_163716,1
CRM_chr3L_270804_271303,CRM_chr3L_271682_272081,1
CRM_chr3L_319136_319635,CRM_chr3L_320026_321098,1
CRM_chr3L_371476_373696,CRM_chr3L_374245_374667,1
CRM_chr3L_380205_380662,CRM_chr3L_380819_383010,1
CRM_chr3L_371476_373696,CRM_chr3L_380819_383010,1
CRM_chr3L_373035_373535,CRM_chr3L_380819_383010,1
CRM_chr3L_369644_370289,CRM_chr3L_380819_383010,1
CRM_chr3L_380819_383010,CRM_chr3L_383875_387695,1
CRM_chr3L_369644_370289,CRM_chr3L_383875_387695,1
CRM_chr3L_371476_373696,CRM_chr3L_383875_387695,1
CRM_chr3L_380819_383010,CRM_chr3L_387387_389523,1
CRM_chr3L_382700_383200,CRM_chr3L_387387_389523,1
CRM_chr3L_383875_387695,CRM_chr3L_389045_391122,1
CRM_chr3L_380819_383010,CRM_chr3L_389045_391122,1
CRM_chr3L_383875_387695,CRM_chr3L_390677_392857,1
CRM_chr3L_380819_383010,CRM_chr3L_394668_395468,1
CRM_chr3L_387387_389523,CRM_chr3L_396509_398168,1
CRM_chr3L_383875_387695,CRM_chr3L_396509_398168,1
CRM_chr3L_382700_383200,CRM_chr3L_396509_398168,1
CRM_chr3L_383875_387695,CRM_chr3L_411194_414894,1
CRM_chr3L_387387_389523,CRM_chr3L_411194_414894,1
CRM_chr3L_396509_398168,CRM_chr3L_411194_414894,1
CRM_chr3L_411194_414894,CRM_chr3L_415265_416768,1
CRM_chr3L_383875_387695,CRM_chr3L_415265_416768,1
CRM_chr3L_383875_387695,CRM_chr3L_416918_418668,1
CRM_chr3L_415265_416768,CRM_chr3L_416918_418668,1
CRM_chr3L_387387_389523,CRM_chr3L_416918_418668,1
CRM_chr3L_416918_418668,CRM_chr3L_418689_421589,1
CRM_chr3L_387387_389523,CRM_chr3L_418689_421589,1
CRM_chr3L_383875_387695,CRM_chr3L_418689_421589,1
CRM_chr3L_389045_391122,CRM_chr3L_418689_421589,1
CRM_chr3L_380819_383010,CRM_chr3L_418689_421589,1
CRM_chr3L_411194_414894,CRM_chr3L_418689_421589,1
CRM_chr3L_380205_380662,CRM_chr3L_418689_421589,1
CRM_chr3L_380819_383010,CRM_chr3L_420839_424476,1
CRM_chr3L_416918_418668,CRM_chr3L_420839_424476,1
CRM_chr3L_383875_387695,CRM_chr3L_420839_424476,1
CRM_chr3L_396509_398168,CRM_chr3L_420839_424476,1
CRM_chr3L_411194_414894,CRM_chr3L_420839_424476,1
CRM_chr3L_411194_414894,CRM_chr3L_423730_426710,1
CRM_chr3L_418689_421589,CRM_chr3L_423730_426710,1
CRM_chr3L_380819_383010,CRM_chr3L_423730_426710,1
CRM_chr3L_383875_387695,CRM_chr3L_423730_426710,1
CRM_chr3L_411194_414894,CRM_chr3L_426061_429873,1
CRM_chr3L_418689_421589,CRM_chr3L_426061_429873,1
CRM_chr3L_411194_414894,CRM_chr3L_429373_431516,1
CRM_chr3L_423730_426710,CRM_chr3L_429373_431516,1
